grain,level,horizon_days,quantile,feature,importance
Organic_Search,campaign_type,90,0.9,dayofmonth_cos,-8.2454
Organic_Search,campaign_type,90,0.9,is_weekend,10.0611
Organic_Search,campaign_type,90,0.9,regime_shift,0.0
Organic_Search,campaign_type,90,0.9,target_spend_90d,0.0
Organic_Search,campaign_type,90,0.9,regime_shift_interaction_90d,0.0
Organic_Search,campaign_type,90,0.9,dow_Monday,-0.5144
Organic_Search,campaign_type,90,0.9,dow_Saturday,0.2924
Organic_Search,campaign_type,90,0.9,dow_Sunday,1.5321
Organic_Search,campaign_type,90,0.9,dow_Thursday,6.2184
Organic_Search,campaign_type,90,0.9,dow_Tuesday,-0.6622
Organic_Search,campaign_type,90,0.9,dow_Wednesday,-5.6465
Email,campaign_type,30,0.1,spend,0.0
Email,campaign_type,30,0.1,spend_lag_1,0.0
Email,campaign_type,30,0.1,spend_lag_7,0.0
Email,campaign_type,30,0.1,spend_lag_14,0.0
Email,campaign_type,30,0.1,spend_rolling_mean_7d,0.0
Email,campaign_type,30,0.1,spend_rolling_mean_14d,0.0
Email,campaign_type,30,0.1,spend_rolling_mean_30d,0.0
Email,campaign_type,30,0.1,revenue_rolling_mean_7d,4000.9178
Email,campaign_type,30,0.1,revenue_rolling_mean_14d,-112.8914
Email,campaign_type,30,0.1,revenue_rolling_mean_30d,212.641
Email,campaign_type,30,0.1,spend_share_of_total,0.0
Email,campaign_type,30,0.1,days_since_start,0.0
Email,campaign_type,30,0.1,month_sin,0.0
Email,campaign_type,30,0.1,month_cos,0.0
Email,campaign_type,30,0.1,dayofmonth_sin,-268.1762
Email,campaign_type,30,0.1,dayofmonth_cos,-153.8764
Email,campaign_type,30,0.1,is_weekend,16.0625
Email,campaign_type,30,0.1,regime_shift,0.0
Email,campaign_type,30,0.1,target_spend_30d,0.0
Email,campaign_type,30,0.1,regime_shift_interaction_30d,0.0
Email,campaign_type,30,0.1,dow_Monday,-4.248
Email,campaign_type,30,0.1,dow_Saturday,12.3903
Email,campaign_type,30,0.1,dow_Sunday,1.8757
Email,campaign_type,30,0.1,dow_Thursday,-0.1816
Email,campaign_type,30,0.1,dow_Tuesday,2.1309
Email,campaign_type,30,0.1,dow_Wednesday,0.5676
Email,campaign_type,30,0.5,spend,0.0
Email,campaign_type,30,0.5,spend_lag_1,0.0
Email,campaign_type,30,0.5,spend_lag_7,0.0
Email,campaign_type,30,0.5,spend_lag_14,0.0
Email,campaign_type,30,0.5,spend_rolling_mean_7d,0.0
Email,campaign_type,30,0.5,spend_rolling_mean_14d,0.0
Email,campaign_type,30,0.5,spend_rolling_mean_30d,0.0
Email,campaign_type,30,0.5,revenue_rolling_mean_7d,159.0055
Email,campaign_type,30,0.5,revenue_rolling_mean_14d,296.5811
Email,campaign_type,30,0.5,revenue_rolling_mean_30d,413.8356
Email,campaign_type,30,0.5,spend_share_of_total,0.0
Email,campaign_type,30,0.5,days_since_start,0.0
Email,campaign_type,30,0.5,month_sin,0.0
Email,campaign_type,30,0.5,month_cos,0.0
Email,campaign_type,30,0.5,dayofmonth_sin,-245.2701
Email,campaign_type,30,0.5,dayofmonth_cos,-99.1088
Email,campaign_type,30,0.5,is_weekend,2.4917
Email,campaign_type,30,0.5,regime_shift,0.0
Email,campaign_type,30,0.5,target_spend_30d,0.0
Email,campaign_type,30,0.5,regime_shift_interaction_30d,0.0
Email,campaign_type,30,0.5,dow_Monday,5.8309
Email,campaign_type,30,0.5,dow_Saturday,5.3547
Email,campaign_type,30,0.5,dow_Sunday,2.0375
Email,campaign_type,30,0.5,dow_Thursday,-3.7227
Email,campaign_type,30,0.5,dow_Tuesday,-16.6947
Email,campaign_type,30,0.5,dow_Wednesday,-3.8966
Email,campaign_type,30,0.9,spend,0.0
Email,campaign_type,30,0.9,spend_lag_1,0.0
Email,campaign_type,30,0.9,spend_lag_7,0.0
Email,campaign_type,30,0.9,spend_lag_14,0.0
Email,campaign_type,30,0.9,spend_rolling_mean_7d,0.0
Email,campaign_type,30,0.9,spend_rolling_mean_14d,0.0
Email,campaign_type,30,0.9,spend_rolling_mean_30d,0.0
Email,campaign_type,30,0.9,revenue_rolling_mean_7d,-128.4841
Email,campaign_type,30,0.9,revenue_rolling_mean_14d,-40.2003
Email,campaign_type,30,0.9,revenue_rolling_mean_30d,-15.5364
Email,campaign_type,30,0.9,spend_share_of_total,0.0
Email,campaign_type,30,0.9,days_since_start,0.0
Email,campaign_type,30,0.9,month_sin,0.0
Email,campaign_type,30,0.9,month_cos,0.0
Email,campaign_type,30,0.9,dayofmonth_sin,-183.2954
Email,campaign_type,30,0.9,dayofmonth_cos,-23.0468
Email,campaign_type,30,0.9,is_weekend,-0.357
Email,campaign_type,30,0.9,regime_shift,0.0
Email,campaign_type,30,0.9,target_spend_30d,0.0
Email,campaign_type,30,0.9,regime_shift_interaction_30d,0.0
Email,campaign_type,30,0.9,dow_Monday,-4.3403
Email,campaign_type,30,0.9,dow_Saturday,2.5164
Email,campaign_type,30,0.9,dow_Sunday,4.4315
Email,campaign_type,30,0.9,dow_Thursday,0.6615
Email,campaign_type,30,0.9,dow_Tuesday,-0.9233
Email,campaign_type,30,0.9,dow_Wednesday,0.3782
Email,campaign_type,60,0.1,spend,0.0
Email,campaign_type,60,0.1,spend_lag_1,0.0
Email,campaign_type,60,0.1,spend_lag_7,0.0
Email,campaign_type,60,0.1,spend_lag_14,0.0
Email,campaign_type,60,0.1,spend_rolling_mean_7d,0.0
Email,campaign_type,60,0.1,spend_rolling_mean_14d,0.0
Email,campaign_type,60,0.1,spend_rolling_mean_30d,0.0
Email,campaign_type,60,0.1,revenue_rolling_mean_7d,-79.5681
Email,campaign_type,60,0.1,revenue_rolling_mean_14d,452.89
Email,campaign_type,60,0.1,revenue_rolling_mean_30d,105.1894
Email,campaign_type,60,0.1,spend_share_of_total,0.0
Email,campaign_type,60,0.1,days_since_start,0.0
Email,campaign_type,60,0.1,month_sin,0.0
Email,campaign_type,60,0.1,month_cos,0.0
Email,campaign_type,60,0.1,dayofmonth_sin,-11.5782
Email,campaign_type,60,0.1,dayofmonth_cos,244.9792
Email,campaign_type,60,0.1,is_weekend,-5.2701
Email,campaign_type,60,0.1,regime_shift,0.0
Email,campaign_type,60,0.1,target_spend_60d,0.0
Email,campaign_type,60,0.1,regime_shift_interaction_60d,0.0
Email,campaign_type,60,0.1,dow_Monday,2.6874
Email,campaign_type,60,0.1,dow_Saturday,0.0
Email,campaign_type,60,0.1,dow_Sunday,16.8776
Email,campaign_type,60,0.1,dow_Thursday,0.2643
Email,campaign_type,60,0.1,dow_Tuesday,0.6878
Email,campaign_type,60,0.1,dow_Wednesday,0.2559
Email,campaign_type,60,0.5,spend,0.0
Email,campaign_type,60,0.5,spend_lag_1,0.0
Email,campaign_type,60,0.5,spend_lag_7,0.0
Email,campaign_type,60,0.5,spend_lag_14,0.0
Email,campaign_type,60,0.5,spend_rolling_mean_7d,0.0
Email,campaign_type,60,0.5,spend_rolling_mean_14d,0.0
Email,campaign_type,60,0.5,spend_rolling_mean_30d,0.0
Email,campaign_type,60,0.5,revenue_rolling_mean_7d,143.2806
Email,campaign_type,60,0.5,revenue_rolling_mean_14d,-34.7199
Email,campaign_type,60,0.5,revenue_rolling_mean_30d,10.7441
Email,campaign_type,60,0.5,spend_share_of_total,0.0
Email,campaign_type,60,0.5,days_since_start,0.0
Email,campaign_type,60,0.5,month_sin,0.0
Email,campaign_type,60,0.5,month_cos,0.0
Email,campaign_type,60,0.5,dayofmonth_sin,156.7522
Email,campaign_type,60,0.5,dayofmonth_cos,168.0765
Email,campaign_type,60,0.5,is_weekend,3.4269
Email,campaign_type,60,0.5,regime_shift,0.0
Email,campaign_type,60,0.5,target_spend_60d,0.0
Email,campaign_type,60,0.5,regime_shift_interaction_60d,0.0
Email,campaign_type,60,0.5,dow_Monday,-0.4877
Email,campaign_type,60,0.5,dow_Saturday,-0.4305
Email,campaign_type,60,0.5,dow_Sunday,-0.6552
Email,campaign_type,60,0.5,dow_Thursday,-2.9071
Email,campaign_type,60,0.5,dow_Tuesday,-3.4018
Email,campaign_type,60,0.5,dow_Wednesday,0.1291
Email,campaign_type,60,0.9,spend,0.0
Email,campaign_type,60,0.9,spend_lag_1,0.0
Email,campaign_type,60,0.9,spend_lag_7,0.0
Email,campaign_type,60,0.9,spend_lag_14,0.0
Email,campaign_type,60,0.9,spend_rolling_mean_7d,0.0
Email,campaign_type,60,0.9,spend_rolling_mean_14d,0.0
Email,campaign_type,60,0.9,spend_rolling_mean_30d,0.0
Email,campaign_type,60,0.9,revenue_rolling_mean_7d,57.1367
Email,campaign_type,60,0.9,revenue_rolling_mean_14d,221.2911
Email,campaign_type,60,0.9,revenue_rolling_mean_30d,8.8599
Email,campaign_type,60,0.9,spend_share_of_total,0.0
Email,campaign_type,60,0.9,days_since_start,0.0
Email,campaign_type,60,0.9,month_sin,0.0
Email,campaign_type,60,0.9,month_cos,0.0
Email,campaign_type,60,0.9,dayofmonth_sin,136.0261
Email,campaign_type,60,0.9,dayofmonth_cos,85.6832
Email,campaign_type,60,0.9,is_weekend,-4.0674
Email,campaign_type,60,0.9,regime_shift,0.0
Email,campaign_type,60,0.9,target_spend_60d,0.0
Email,campaign_type,60,0.9,regime_shift_interaction_60d,0.0
Email,campaign_type,60,0.9,dow_Monday,0.0719
Email,campaign_type,60,0.9,dow_Saturday,-0.8132
Email,campaign_type,60,0.9,dow_Sunday,-0.6714
Email,campaign_type,60,0.9,dow_Thursday,0.2972
Email,campaign_type,60,0.9,dow_Tuesday,-23.0797
Email,campaign_type,60,0.9,dow_Wednesday,0.0529
Email,campaign_type,90,0.1,spend,0.0
Email,campaign_type,90,0.1,spend_lag_1,0.0
Email,campaign_type,90,0.1,spend_lag_7,0.0
Email,campaign_type,90,0.1,spend_lag_14,0.0
Email,campaign_type,90,0.1,spend_rolling_mean_7d,0.0
Email,campaign_type,90,0.1,spend_rolling_mean_14d,0.0
Email,campaign_type,90,0.1,spend_rolling_mean_30d,0.0
Email,campaign_type,90,0.1,revenue_rolling_mean_7d,74.73
Email,campaign_type,90,0.1,revenue_rolling_mean_14d,146.7977
Email,campaign_type,90,0.1,revenue_rolling_mean_30d,-120.0839
Email,campaign_type,90,0.1,spend_share_of_total,0.0
Email,campaign_type,90,0.1,days_since_start,0.0
Email,campaign_type,90,0.1,month_sin,0.0
Email,campaign_type,90,0.1,month_cos,0.0
Email,campaign_type,90,0.1,dayofmonth_sin,-13.6722
Email,campaign_type,90,0.1,dayofmonth_cos,6.9275
Email,campaign_type,90,0.1,is_weekend,0.6826
Email,campaign_type,90,0.1,regime_shift,0.0
Email,campaign_type,90,0.1,target_spend_90d,0.0
Email,campaign_type,90,0.1,regime_shift_interaction_90d,0.0
Email,campaign_type,90,0.1,dow_Monday,-1.686
Email,campaign_type,90,0.1,dow_Saturday,0.3522
Email,campaign_type,90,0.1,dow_Sunday,-0.0577
Email,campaign_type,90,0.1,dow_Thursday,1.7393
Email,campaign_type,90,0.1,dow_Tuesday,-1.6187
Email,campaign_type,90,0.1,dow_Wednesday,-0.9301
Email,campaign_type,90,0.5,spend,0.0
Email,campaign_type,90,0.5,spend_lag_1,0.0
Email,campaign_type,90,0.5,spend_lag_7,0.0
Email,campaign_type,90,0.5,spend_lag_14,0.0
Email,campaign_type,90,0.5,spend_rolling_mean_7d,0.0
Email,campaign_type,90,0.5,spend_rolling_mean_14d,0.0
Email,campaign_type,90,0.5,spend_rolling_mean_30d,0.0
Email,campaign_type,90,0.5,revenue_rolling_mean_7d,-206.627
Email,campaign_type,90,0.5,revenue_rolling_mean_14d,-228.078
Email,campaign_type,90,0.5,revenue_rolling_mean_30d,39.7999
Email,campaign_type,90,0.5,spend_share_of_total,0.0
Email,campaign_type,90,0.5,days_since_start,0.0
Email,campaign_type,90,0.5,month_sin,0.0
Email,campaign_type,90,0.5,month_cos,0.0
Email,campaign_type,90,0.5,dayofmonth_sin,-89.2899
Email,campaign_type,90,0.5,dayofmonth_cos,68.5217
Email,campaign_type,90,0.5,is_weekend,-1.4269
Email,campaign_type,90,0.5,regime_shift,0.0
Email,campaign_type,90,0.5,target_spend_90d,0.0
Email,campaign_type,90,0.5,regime_shift_interaction_90d,0.0
Email,campaign_type,90,0.5,dow_Monday,-10.0951
Email,campaign_type,90,0.5,dow_Saturday,0.0799
Email,campaign_type,90,0.5,dow_Sunday,-1.9966
Email,campaign_type,90,0.5,dow_Thursday,0.5112
Email,campaign_type,90,0.5,dow_Tuesday,-1.8241
Email,campaign_type,90,0.5,dow_Wednesday,0.5395
Email,campaign_type,90,0.9,spend,0.0
Email,campaign_type,90,0.9,spend_lag_1,0.0
Email,campaign_type,90,0.9,spend_lag_7,0.0
Email,campaign_type,90,0.9,spend_lag_14,0.0
Email,campaign_type,90,0.9,spend_rolling_mean_7d,0.0
Email,campaign_type,90,0.9,spend_rolling_mean_14d,0.0
Email,campaign_type,90,0.9,spend_rolling_mean_30d,0.0
Email,campaign_type,90,0.9,revenue_rolling_mean_7d,-3097.5513
Email,campaign_type,90,0.9,revenue_rolling_mean_14d,3550.1061
Email,campaign_type,90,0.9,revenue_rolling_mean_30d,-5616.9044
Email,campaign_type,90,0.9,spend_share_of_total,0.0
Email,campaign_type,90,0.9,days_since_start,0.0
Email,campaign_type,90,0.9,month_sin,0.0
Email,campaign_type,90,0.9,month_cos,0.0
Email,campaign_type,90,0.9,dayofmonth_sin,979.964
Email,campaign_type,90,0.9,dayofmonth_cos,-334.1347
Email,campaign_type,90,0.9,is_weekend,12.0047
Email,campaign_type,90,0.9,regime_shift,0.0
Email,campaign_type,90,0.9,target_spend_90d,0.0
Email,campaign_type,90,0.9,regime_shift_interaction_90d,0.0
Email,campaign_type,90,0.9,dow_Monday,0.0676
Email,campaign_type,90,0.9,dow_Saturday,0.8636
Email,campaign_type,90,0.9,dow_Sunday,-0.7213
Email,campaign_type,90,0.9,dow_Thursday,10.3005
Email,campaign_type,90,0.9,dow_Tuesday,0.3492
Email,campaign_type,90,0.9,dow_Wednesday,-3.2601
Shopping,campaign_type,30,0.1,spend,0.0
Shopping,campaign_type,30,0.1,spend_lag_1,0.0
Shopping,campaign_type,30,0.1,spend_lag_7,0.0
Shopping,campaign_type,30,0.1,spend_lag_14,0.0
Shopping,campaign_type,30,0.1,spend_rolling_mean_7d,0.0
Shopping,campaign_type,30,0.1,spend_rolling_mean_14d,0.0
Shopping,campaign_type,30,0.1,spend_rolling_mean_30d,0.0
Shopping,campaign_type,30,0.1,revenue_rolling_mean_7d,0.0
Shopping,campaign_type,30,0.1,revenue_rolling_mean_14d,0.0
Shopping,campaign_type,30,0.1,revenue_rolling_mean_30d,0.0
Shopping,campaign_type,30,0.1,spend_share_of_total,0.0
Shopping,campaign_type,30,0.1,days_since_start,0.0
Shopping,campaign_type,30,0.1,month_sin,0.0
Shopping,campaign_type,30,0.1,month_cos,0.0
Shopping,campaign_type,30,0.1,dayofmonth_sin,0.0
Shopping,campaign_type,30,0.1,dayofmonth_cos,0.0
Shopping,campaign_type,30,0.1,is_weekend,0.0
Shopping,campaign_type,30,0.1,regime_shift,0.0
Shopping,campaign_type,30,0.1,target_spend_30d,0.0
Shopping,campaign_type,30,0.1,regime_shift_interaction_30d,0.0
Shopping,campaign_type,30,0.1,dow_Monday,0.0
Shopping,campaign_type,30,0.1,dow_Saturday,0.0
Shopping,campaign_type,30,0.1,dow_Sunday,0.0
Shopping,campaign_type,30,0.1,dow_Thursday,0.0
Shopping,campaign_type,30,0.1,dow_Tuesday,0.0
Shopping,campaign_type,30,0.1,dow_Wednesday,0.0
Shopping,campaign_type,30,0.5,spend,1843.0
Shopping,campaign_type,30,0.5,spend_lag_1,-30.1582
Shopping,campaign_type,30,0.5,spend_lag_7,0.0
Shopping,campaign_type,30,0.5,spend_lag_14,0.0
Shopping,campaign_type,30,0.5,spend_rolling_mean_7d,0.0
Shopping,campaign_type,30,0.5,spend_rolling_mean_14d,0.0
Shopping,campaign_type,30,0.5,spend_rolling_mean_30d,0.0
Shopping,campaign_type,30,0.5,revenue_rolling_mean_7d,0.0
Shopping,campaign_type,30,0.5,revenue_rolling_mean_14d,0.0
Shopping,campaign_type,30,0.5,revenue_rolling_mean_30d,0.0
Shopping,campaign_type,30,0.5,spend_share_of_total,232.0263
Shopping,campaign_type,30,0.5,days_since_start,0.0
Shopping,campaign_type,30,0.5,month_sin,0.0
Shopping,campaign_type,30,0.5,month_cos,0.0
Shopping,campaign_type,30,0.5,dayofmonth_sin,0.1335
Shopping,campaign_type,30,0.5,dayofmonth_cos,7.7065
Shopping,campaign_type,30,0.5,is_weekend,0.0
Shopping,campaign_type,30,0.5,regime_shift,0.0
Shopping,campaign_type,30,0.5,target_spend_30d,146.9366
Shopping,campaign_type,30,0.5,regime_shift_interaction_30d,0.0
Shopping,campaign_type,30,0.5,dow_Monday,0.0
Shopping,campaign_type,30,0.5,dow_Saturday,0.0
Shopping,campaign_type,30,0.5,dow_Sunday,0.0
Shopping,campaign_type,30,0.5,dow_Thursday,0.0
Shopping,campaign_type,30,0.5,dow_Tuesday,0.0
Shopping,campaign_type,30,0.5,dow_Wednesday,0.0
Shopping,campaign_type,30,0.9,spend,10.8601
Shopping,campaign_type,30,0.9,spend_lag_1,0.0
Shopping,campaign_type,30,0.9,spend_lag_7,28.0039
Shopping,campaign_type,30,0.9,spend_lag_14,-8.1237
Shopping,campaign_type,30,0.9,spend_rolling_mean_7d,1.4474
Shopping,campaign_type,30,0.9,spend_rolling_mean_14d,0.0
Shopping,campaign_type,30,0.9,spend_rolling_mean_30d,0.0
Shopping,campaign_type,30,0.9,revenue_rolling_mean_7d,0.0
Shopping,campaign_type,30,0.9,revenue_rolling_mean_14d,0.0
Shopping,campaign_type,30,0.9,revenue_rolling_mean_30d,0.0
Shopping,campaign_type,30,0.9,spend_share_of_total,0.0
Shopping,campaign_type,30,0.9,days_since_start,0.0
Shopping,campaign_type,30,0.9,month_sin,0.0
Shopping,campaign_type,30,0.9,month_cos,0.0
Shopping,campaign_type,30,0.9,dayofmonth_sin,190.7887
Shopping,campaign_type,30,0.9,dayofmonth_cos,248.9972
Shopping,campaign_type,30,0.9,is_weekend,-0.4401
Shopping,campaign_type,30,0.9,regime_shift,0.0
Shopping,campaign_type,30,0.9,target_spend_30d,2207.22
Shopping,campaign_type,30,0.9,regime_shift_interaction_30d,0.0
Shopping,campaign_type,30,0.9,dow_Monday,0.0
Shopping,campaign_type,30,0.9,dow_Saturday,0.0
Shopping,campaign_type,30,0.9,dow_Sunday,0.0
Shopping,campaign_type,30,0.9,dow_Thursday,0.0
Shopping,campaign_type,30,0.9,dow_Tuesday,0.0
Shopping,campaign_type,30,0.9,dow_Wednesday,0.0
Shopping,campaign_type,60,0.1,spend,0.0
Shopping,campaign_type,60,0.1,spend_lag_1,0.0
Shopping,campaign_type,60,0.1,spend_lag_7,0.0
Shopping,campaign_type,60,0.1,spend_lag_14,0.0
Shopping,campaign_type,60,0.1,spend_rolling_mean_7d,0.0
Shopping,campaign_type,60,0.1,spend_rolling_mean_14d,0.0
Shopping,campaign_type,60,0.1,spend_rolling_mean_30d,0.0
Shopping,campaign_type,60,0.1,revenue_rolling_mean_7d,0.0
Shopping,campaign_type,60,0.1,revenue_rolling_mean_14d,0.0
Shopping,campaign_type,60,0.1,revenue_rolling_mean_30d,0.0
Shopping,campaign_type,60,0.1,spend_share_of_total,0.0
Shopping,campaign_type,60,0.1,days_since_start,0.0
Shopping,campaign_type,60,0.1,month_sin,0.0
Shopping,campaign_type,60,0.1,month_cos,0.0
Shopping,campaign_type,60,0.1,dayofmonth_sin,0.0
Shopping,campaign_type,60,0.1,dayofmonth_cos,0.0
Shopping,campaign_type,60,0.1,is_weekend,0.0
Shopping,campaign_type,60,0.1,regime_shift,0.0
Shopping,campaign_type,60,0.1,target_spend_60d,0.0
Shopping,campaign_type,60,0.1,regime_shift_interaction_60d,0.0
Shopping,campaign_type,60,0.1,dow_Monday,0.0
Shopping,campaign_type,60,0.1,dow_Saturday,0.0
Shopping,campaign_type,60,0.1,dow_Sunday,0.0
Shopping,campaign_type,60,0.1,dow_Thursday,0.0
Shopping,campaign_type,60,0.1,dow_Tuesday,0.0
Shopping,campaign_type,60,0.1,dow_Wednesday,0.0
Shopping,campaign_type,60,0.5,spend,0.0
Shopping,campaign_type,60,0.5,spend_lag_1,0.0
Shopping,campaign_type,60,0.5,spend_lag_7,0.0
Shopping,campaign_type,60,0.5,spend_lag_14,0.0
Shopping,campaign_type,60,0.5,spend_rolling_mean_7d,0.0
Shopping,campaign_type,60,0.5,spend_rolling_mean_14d,0.0
Shopping,campaign_type,60,0.5,spend_rolling_mean_30d,0.0
Shopping,campaign_type,60,0.5,revenue_rolling_mean_7d,0.0
Shopping,campaign_type,60,0.5,revenue_rolling_mean_14d,0.0
Shopping,campaign_type,60,0.5,revenue_rolling_mean_30d,0.0
Shopping,campaign_type,60,0.5,spend_share_of_total,0.0
Shopping,campaign_type,60,0.5,days_since_start,0.0
Shopping,campaign_type,60,0.5,month_sin,0.0
Shopping,campaign_type,60,0.5,month_cos,0.0
Shopping,campaign_type,60,0.5,dayofmonth_sin,0.0
Shopping,campaign_type,60,0.5,dayofmonth_cos,0.0
Shopping,campaign_type,60,0.5,is_weekend,0.0
Shopping,campaign_type,60,0.5,regime_shift,0.0
Shopping,campaign_type,60,0.5,target_spend_60d,0.0
Shopping,campaign_type,60,0.5,regime_shift_interaction_60d,0.0
Shopping,campaign_type,60,0.5,dow_Monday,0.0
Shopping,campaign_type,60,0.5,dow_Saturday,0.0
Shopping,campaign_type,60,0.5,dow_Sunday,0.0
Shopping,campaign_type,60,0.5,dow_Thursday,0.0
Shopping,campaign_type,60,0.5,dow_Tuesday,0.0
Shopping,campaign_type,60,0.5,dow_Wednesday,0.0
Shopping,campaign_type,60,0.9,spend,0.3149
Shopping,campaign_type,60,0.9,spend_lag_1,0.0
Shopping,campaign_type,60,0.9,spend_lag_7,0.0
Shopping,campaign_type,60,0.9,spend_lag_14,0.0
Shopping,campaign_type,60,0.9,spend_rolling_mean_7d,0.0
Shopping,campaign_type,60,0.9,spend_rolling_mean_14d,0.0
Shopping,campaign_type,60,0.9,spend_rolling_mean_30d,0.0
Shopping,campaign_type,60,0.9,revenue_rolling_mean_7d,0.0
Shopping,campaign_type,60,0.9,revenue_rolling_mean_14d,0.0
Shopping,campaign_type,60,0.9,revenue_rolling_mean_30d,0.0
Shopping,campaign_type,60,0.9,spend_share_of_total,5.521
Shopping,campaign_type,60,0.9,days_since_start,0.0
Shopping,campaign_type,60,0.9,month_sin,0.0
Shopping,campaign_type,60,0.9,month_cos,0.0
Shopping,campaign_type,60,0.9,dayofmonth_sin,8.934
Shopping,campaign_type,60,0.9,dayofmonth_cos,1.6984
Shopping,campaign_type,60,0.9,is_weekend,0.0
Shopping,campaign_type,60,0.9,regime_shift,0.0
Shopping,campaign_type,60,0.9,target_spend_60d,0.0
Shopping,campaign_type,60,0.9,regime_shift_interaction_60d,0.0
Shopping,campaign_type,60,0.9,dow_Monday,0.0
Shopping,campaign_type,60,0.9,dow_Saturday,0.0
Shopping,campaign_type,60,0.9,dow_Sunday,0.0
Shopping,campaign_type,60,0.9,dow_Thursday,0.0
Shopping,campaign_type,60,0.9,dow_Tuesday,0.0
Shopping,campaign_type,60,0.9,dow_Wednesday,0.0
Shopping,campaign_type,90,0.1,spend,0.0
Shopping,campaign_type,90,0.1,spend_lag_1,0.0
Shopping,campaign_type,90,0.1,spend_lag_7,0.0
Shopping,campaign_type,90,0.1,spend_lag_14,0.0
Shopping,campaign_type,90,0.1,spend_rolling_mean_7d,0.0
Shopping,campaign_type,90,0.1,spend_rolling_mean_14d,0.0
Shopping,campaign_type,90,0.1,spend_rolling_mean_30d,0.0
Shopping,campaign_type,90,0.1,revenue_rolling_mean_7d,0.0
Shopping,campaign_type,90,0.1,revenue_rolling_mean_14d,0.0
Shopping,campaign_type,90,0.1,revenue_rolling_mean_30d,0.0
Shopping,campaign_type,90,0.1,spend_share_of_total,0.0
Shopping,campaign_type,90,0.1,days_since_start,0.0
Shopping,campaign_type,90,0.1,month_sin,0.0
Shopping,campaign_type,90,0.1,month_cos,0.0
Shopping,campaign_type,90,0.1,dayofmonth_sin,0.0
Shopping,campaign_type,90,0.1,dayofmonth_cos,0.0
Shopping,campaign_type,90,0.1,is_weekend,0.0
Shopping,campaign_type,90,0.1,regime_shift,0.0
Shopping,campaign_type,90,0.1,target_spend_90d,0.0
Shopping,campaign_type,90,0.1,regime_shift_interaction_90d,0.0
Shopping,campaign_type,90,0.1,dow_Monday,0.0
Shopping,campaign_type,90,0.1,dow_Saturday,0.0
Shopping,campaign_type,90,0.1,dow_Sunday,0.0
Shopping,campaign_type,90,0.1,dow_Thursday,0.0
Shopping,campaign_type,90,0.1,dow_Tuesday,0.0
Shopping,campaign_type,90,0.1,dow_Wednesday,0.0
Shopping,campaign_type,90,0.5,spend,0.0
Shopping,campaign_type,90,0.5,spend_lag_1,0.0
Shopping,campaign_type,90,0.5,spend_lag_7,0.0
Shopping,campaign_type,90,0.5,spend_lag_14,0.0
Shopping,campaign_type,90,0.5,spend_rolling_mean_7d,0.0
Shopping,campaign_type,90,0.5,spend_rolling_mean_14d,0.0
Shopping,campaign_type,90,0.5,spend_rolling_mean_30d,0.0
Shopping,campaign_type,90,0.5,revenue_rolling_mean_7d,0.0
Shopping,campaign_type,90,0.5,revenue_rolling_mean_14d,0.0
Shopping,campaign_type,90,0.5,revenue_rolling_mean_30d,0.0
Shopping,campaign_type,90,0.5,spend_share_of_total,0.0
Shopping,campaign_type,90,0.5,days_since_start,0.0
Shopping,campaign_type,90,0.5,month_sin,0.0
Shopping,campaign_type,90,0.5,month_cos,0.0
Shopping,campaign_type,90,0.5,dayofmonth_sin,0.0
Shopping,campaign_type,90,0.5,dayofmonth_cos,0.0
Shopping,campaign_type,90,0.5,is_weekend,0.0
Shopping,campaign_type,90,0.5,regime_shift,0.0
Shopping,campaign_type,90,0.5,target_spend_90d,0.0
Shopping,campaign_type,90,0.5,regime_shift_interaction_90d,0.0
Shopping,campaign_type,90,0.5,dow_Monday,0.0
Shopping,campaign_type,90,0.5,dow_Saturday,0.0
Shopping,campaign_type,90,0.5,dow_Sunday,0.0
Shopping,campaign_type,90,0.5,dow_Thursday,0.0
Shopping,campaign_type,90,0.5,dow_Tuesday,0.0
Shopping,campaign_type,90,0.5,dow_Wednesday,0.0
Shopping,campaign_type,90,0.9,spend,0.0
Shopping,campaign_type,90,0.9,spend_lag_1,0.0
Shopping,campaign_type,90,0.9,spend_lag_7,0.0
Shopping,campaign_type,90,0.9,spend_lag_14,0.0
Shopping,campaign_type,90,0.9,spend_rolling_mean_7d,0.0
Shopping,campaign_type,90,0.9,spend_rolling_mean_14d,0.0
Shopping,campaign_type,90,0.9,spend_rolling_mean_30d,0.0
Shopping,campaign_type,90,0.9,revenue_rolling_mean_7d,0.0
Shopping,campaign_type,90,0.9,revenue_rolling_mean_14d,0.0
Shopping,campaign_type,90,0.9,revenue_rolling_mean_30d,0.0
Shopping,campaign_type,90,0.9,spend_share_of_total,0.0
Shopping,campaign_type,90,0.9,days_since_start,0.0
Shopping,campaign_type,90,0.9,month_sin,0.0
Shopping,campaign_type,90,0.9,month_cos,0.0
Shopping,campaign_type,90,0.9,dayofmonth_sin,0.0
Shopping,campaign_type,90,0.9,dayofmonth_cos,0.0
Shopping,campaign_type,90,0.9,is_weekend,0.0
Shopping,campaign_type,90,0.9,regime_shift,0.0
Shopping,campaign_type,90,0.9,target_spend_90d,0.0
Shopping,campaign_type,90,0.9,regime_shift_interaction_90d,0.0
Shopping,campaign_type,90,0.9,dow_Monday,0.0
